"Query","Entrez","Symbol","Name","Comment"
"ENO2","2026","ENO2","enolase 2","1"
"TCTA","6988","TCTA","T cell leukemia translocation altered","1"
"PIM2","11040","PIM2","""Pim-2 proto-oncogene, serine/threonine kinase""","1"
"MBD1","4152","MBD1","methyl-CpG binding domain protein 1","1"
"ZFAND3","60685","ZFAND3","zinc finger AN1-type containing 3","1"
"SIK2","23235","SIK2","salt inducible kinase 2","1"
"WARS2-AS1","101929147","WARS2-AS1","WARS2 antisense RNA 1","1"
"KLHDC3","116138","KLHDC3","kelch domain containing 3","1"
"VKORC1","79001","VKORC1","vitamin K epoxide reductase complex subunit 1","1"
"RIOK1","83732","RIOK1","RIO kinase 1","1"
"RTL8A","26071","RTL8A","retrotransposon Gag like 8A","1"
"MRPL40","64976","MRPL40","mitochondrial ribosomal protein L40","1"
"ARL1","400","ARL1","ADP ribosylation factor like GTPase 1","1"
"COX7A2","1347","COX7A2","cytochrome c oxidase subunit 7A2","1"
"RGS14","10636","RGS14","regulator of G protein signaling 14","1"
"ADCK2","90956","ADCK2","aarF domain containing kinase 2","1"
"PCP4","5121","PCP4","Purkinje cell protein 4","1"
"CCDC96","257236","CCDC96","coiled-coil domain containing 96","1"
"FAP","2191","FAP","fibroblast activation protein alpha","1"
"NR2C2","7182","NR2C2","nuclear receptor subfamily 2 group C member 2","1"
"ZCCHC9","84240","ZCCHC9","zinc finger CCHC-type containing 9","1"
"HSPA14","51182","HSPA14","heat shock protein family A (Hsp70) member 14","1"
"DCTN5","84516","DCTN5","dynactin subunit 5","1"
"ARMCX5","64860","ARMCX5","armadillo repeat containing X-linked 5","1"
"TUBB2A","7280","TUBB2A","tubulin beta 2A class IIa","1"
"SLC25A6","293","SLC25A6","solute carrier family 25 member 6","1"
"FTX","100302692","FTX","""FTX transcript, XIST regulator""","1"
"MDGA2","161357","MDGA2","MAM domain containing glycosylphosphatidylinositol anchor 2","1"
"TPBGL","100507050","TPBGL","trophoblast glycoprotein like","1"
"SSTR1","6751","SSTR1","somatostatin receptor 1","1"
"SCEL","8796","SCEL","sciellin","1"
"NUDC","10726","NUDC","""nuclear distribution C, dynein complex regulator""","1"
"NGEF","25791","NGEF","neuronal guanine nucleotide exchange factor","1"
"CALM1","801","CALM1","calmodulin 1","1"
"DSN1","79980","DSN1","DSN1 component of MIS12 kinetochore complex","1"
"BIRC6","57448","BIRC6","baculoviral IAP repeat containing 6","1"
"EIF4G2","1982","EIF4G2","eukaryotic translation initiation factor 4 gamma 2","1"
"PSMC5","5705","PSMC5","""proteasome 26S subunit, ATPase 5""","1"
"RPL37","6167","RPL37","ribosomal protein L37","1"
"RINL","126432","RINL","Ras and Rab interactor like","1"
"KIAA1958","158405","KIAA1958","KIAA1958","1"
"NEGR1","257194","NEGR1","neuronal growth regulator 1","1"
"SLC4A10","57282","SLC4A10","solute carrier family 4 member 10","1"
"JAKMIP2","9832","JAKMIP2","janus kinase and microtubule interacting protein 2","1"
"ZCRB1","85437","ZCRB1","zinc finger CCHC-type and RNA binding motif containing 1","1"
"MIEF1","54471","MIEF1","mitochondrial elongation factor 1","1"
"TMEM62","80021","TMEM62","transmembrane protein 62","1"
"GLRA1","2741","GLRA1","glycine receptor alpha 1","1"
"MED13L","23389","MED13L","mediator complex subunit 13L","1"
"CDK8","1024","CDK8","cyclin dependent kinase 8","1"
"SLC39A11","201266","SLC39A11","solute carrier family 39 member 11","1"
"CAPNS1","826","CAPNS1","calpain small subunit 1","1"
"PDZD11","51248","PDZD11","PDZ domain containing 11","1"
"CYP26B1","56603","CYP26B1","cytochrome P450 family 26 subfamily B member 1","1"
"HINT1","3094","HINT1","histidine triad nucleotide binding protein 1","1"
"RBM43","375287","RBM43","RNA binding motif protein 43","1"
"CNKSR2","22866","CNKSR2","connector enhancer of kinase suppressor of Ras 2","1"
"C2orf80","389073","C2orf80","chromosome 2 open reading frame 80","1"
"BCDIN3D-AS1","100286844","BCDIN3D-AS1","BCDIN3D antisense RNA 1","1"
"SNX15","29907","SNX15","sorting nexin 15","1"
"ZNF362","149076","ZNF362","zinc finger protein 362","1"
"SGTB","54557","SGTB","small glutamine rich tetratricopeptide repeat containing beta","1"
"SCAF8","22828","SCAF8","SR-related CTD associated factor 8","1"
"RAC1","5879","RAC1","Rac family small GTPase 1","1"
"MRPS18C","51023","MRPS18C","mitochondrial ribosomal protein S18C","1"
"SCLT1","132320","SCLT1","sodium channel and clathrin linker 1","1"
"ANO6","196527","ANO6","anoctamin 6","1"
"ATG9A","79065","ATG9A","autophagy related 9A","1"
"CPM","1368","CPM","carboxypeptidase M","1"
"MAP4K5","11183","MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5","1"
"TOGARAM1","23116","TOGARAM1","TOG array regulator of axonemal microtubules 1","1"
"RPL17","6139","RPL17","ribosomal protein L17","1"
"C9orf16","79095","C9orf16","chromosome 9 open reading frame 16","1"
"RBM26","64062","RBM26","RNA binding motif protein 26","1"
"ZFAND2A","90637","ZFAND2A","zinc finger AN1-type containing 2A","1"
"MVB12B","89853","MVB12B","multivesicular body subunit 12B","1"
"SHISA8","440829","SHISA8","shisa family member 8","1"
"EDA","1896","EDA","ectodysplasin A","1"
"NYNRIN","57523","NYNRIN","NYN domain and retroviral integrase containing","1"
"S100PBP","64766","S100PBP","S100P binding protein","1"
"ZNF644","84146","ZNF644","zinc finger protein 644","1"
"RNF187","149603","RNF187","ring finger protein 187","1"
"SF3B6","51639","SF3B6","splicing factor 3b subunit 6","1"
"C17orf107","100130311","C17orf107","chromosome 17 open reading frame 107","1"
"CHMP3","51652","CHMP3","charged multivesicular body protein 3","1"
"DEXI","28955","DEXI","Dexi homolog","1"
"ISG20","3669","ISG20","interferon stimulated exonuclease gene 20","1"
"SASS6","163786","SASS6","SAS-6 centriolar assembly protein","1"
"TMEM121","80757","TMEM121","transmembrane protein 121","1"
"TSPAN5","10098","TSPAN5","tetraspanin 5","1"
"B3GAT3","26229","B3GAT3","""beta-1,3-glucuronyltransferase 3""","1"
"ARID5B","84159","ARID5B","AT-rich interaction domain 5B","1"
"MSRB1","51734","MSRB1","methionine sulfoxide reductase B1","1"
"ATP2B3","492","ATP2B3","ATPase plasma membrane Ca2+ transporting 3","1"
"CASP6","839","CASP6","caspase 6","1"
"MED8","112950","MED8","mediator complex subunit 8","1"
"GPATCH11","253635","GPATCH11","G-patch domain containing 11","1"
"SLBP","7884","SLBP","stem-loop binding protein","1"
"PLK2","10769","PLK2","polo like kinase 2","1"
"HNRNPA0","10949","HNRNPA0","heterogeneous nuclear ribonucleoprotein A0","1"
"DENND4C","55667","DENND4C","DENN domain containing 4C","1"
"ALDH5A1","7915","ALDH5A1","aldehyde dehydrogenase 5 family member A1","1"
"ZC3H15","55854","ZC3H15","zinc finger CCCH-type containing 15","1"
"UBFD1","56061","UBFD1","ubiquitin family domain containing 1","1"
"IMPACT","55364","IMPACT","impact RWD domain protein","1"
"COA4","51287","COA4","cytochrome c oxidase assembly factor 4 homolog","1"
"NUDT19","390916","NUDT19","nudix hydrolase 19","1"
"SMIM26","388789","SMIM26","small integral membrane protein 26","1"
"ZNF350-AS1","101669766","ZNF350-AS1","ZNF350 antisense RNA 1","1"
"FAM193A","8603","FAM193A","family with sequence similarity 193 member A","1"
"GRID1","2894","GRID1","glutamate ionotropic receptor delta type subunit 1","1"
"RSPH1","89765","RSPH1","radial spoke head component 1","1"
"SCAMP5","192683","SCAMP5","secretory carrier membrane protein 5","1"
"TMEM208","29100","TMEM208","transmembrane protein 208","1"
"COX11","1353","COX11","cytochrome c oxidase copper chaperone COX11","1"
"ORC1","4998","ORC1","origin recognition complex subunit 1","1"
"NENF","29937","NENF","neudesin neurotrophic factor","1"
"RACK1","10399","RACK1","receptor for activated C kinase 1","1"
"NDUFA8","4702","NDUFA8","NADH:ubiquinone oxidoreductase subunit A8","1"
"COX4I1","1327","COX4I1","cytochrome c oxidase subunit 4I1","1"
"RPS28","6234","RPS28","ribosomal protein S28","1"
"RPL28","6158","RPL28","ribosomal protein L28","1"
"VXN","254778","VXN","vexin","1"
"EEF1G","1937","EEF1G","eukaryotic translation elongation factor 1 gamma","1"
"PHTF1","10745","PHTF1","putative homeodomain transcription factor 1","1"
"IGFBP2","3485","IGFBP2","insulin like growth factor binding protein 2","1"
"ATP6V1B2","526","ATP6V1B2","ATPase H+ transporting V1 subunit B2","1"
"L3MBTL2","83746","L3MBTL2","L3MBTL histone methyl-lysine binding protein 2","1"
"NME1","4830","NME1","NME/NM23 nucleoside diphosphate kinase 1","1"
"GPRASP1","9737","GPRASP1","G protein-coupled receptor associated sorting protein 1","1"
"TCEAL3","85012","TCEAL3","transcription elongation factor A like 3","1"
"FANCF","2188","FANCF","FA complementation group F","1"
"SLC35A2","7355","SLC35A2","solute carrier family 35 member A2","1"
"EIF5","1983","EIF5","eukaryotic translation initiation factor 5","1"
"SLC39A3","29985","SLC39A3","solute carrier family 39 member 3","1"
"ANKRD6","22881","ANKRD6","ankyrin repeat domain 6","1"
"TMEM53","79639","TMEM53","transmembrane protein 53","1"
"P4HB","5034","P4HB","prolyl 4-hydroxylase subunit beta","1"
"SSH2","85464","SSH2","slingshot protein phosphatase 2","1"
"WDR7","23335","WDR7","WD repeat domain 7","1"
"TWF2","11344","TWF2","twinfilin actin binding protein 2","1"
"SURF2","6835","SURF2","surfeit 2","1"
"RPL36AL","6166","RPL36AL","ribosomal protein L36a like","1"
"KCTD2","23510","KCTD2","potassium channel tetramerization domain containing 2","1"
"MRPL27","51264","MRPL27","mitochondrial ribosomal protein L27","1"
"STXBP4","252983","STXBP4","syntaxin binding protein 4","1"
"CMBL","134147","CMBL","carboxymethylenebutenolidase homolog","1"
"ANKRD36","375248","ANKRD36","ankyrin repeat domain 36","1"
"RPL21","6144","RPL21","ribosomal protein L21","1"
"DENND5B-AS1","100874249","DENND5B-AS1","DENND5B antisense RNA 1","1"
"STAU1","6780","STAU1","staufen double-stranded RNA binding protein 1","1"
"C15orf61","145853","C15orf61","chromosome 15 open reading frame 61","1"
"UBE2J2","118424","UBE2J2","ubiquitin conjugating enzyme E2 J2","1"
"CD3EAP","10849","CD3EAP","CD3e molecule associated protein","1"
"DBNL","28988","DBNL","drebrin like","1"
"CCK","885","CCK","cholecystokinin","1"
"KCTD16","57528","KCTD16","potassium channel tetramerization domain containing 16","1"
"SLC36A4","120103","SLC36A4","solute carrier family 36 member 4","1"
"MAN1B1-DT","100289341","MAN1B1-DT","MAN1B1 divergent transcript","1"
"FAU","2197","FAU","FAU ubiquitin like and ribosomal protein S30 fusion","1"
"LMAN2","10960","LMAN2","""lectin, mannose binding 2""","1"
"FIBP","9158","FIBP","FGF1 intracellular binding protein","1"
"GPCPD1","56261","GPCPD1","glycerophosphocholine phosphodiesterase 1","1"
"ATP5ME","521","ATP5ME","ATP synthase membrane subunit e","1"
"TTC5","91875","TTC5","tetratricopeptide repeat domain 5","1"
"EEF1AKNMT","51603","EEF1AKNMT","eEF1A lysine and N-terminal methyltransferase","1"
"SPACA9","11092","SPACA9","sperm acrosome associated 9","1"
"RPL34","6164","RPL34","ribosomal protein L34","1"
"SNX3","8724","SNX3","sorting nexin 3","1"
"PRKAR2A","5576","PRKAR2A","protein kinase cAMP-dependent type II regulatory subunit alpha","1"
"RNASEK","440400","RNASEK","ribonuclease K","1"
"RPS13","6207","RPS13","ribosomal protein S13","1"
"HSPB8","26353","HSPB8","heat shock protein family B (small) member 8","1"
"PKP4","8502","PKP4","plakophilin 4","1"
"CCDC175","729665","CCDC175","coiled-coil domain containing 175","1"
"KXD1","79036","KXD1","KxDL motif containing 1","1"
"STXBP1","6812","STXBP1","syntaxin binding protein 1","1"
"WNT10A","80326","WNT10A","Wnt family member 10A","1"
"TMEM246","NA","NA","NA","0"
"NDUFB3","4709","NDUFB3","NADH:ubiquinone oxidoreductase subunit B3","1"
"SRXN1","140809","SRXN1","sulfiredoxin 1","1"
"MRPS14","63931","MRPS14","mitochondrial ribosomal protein S14","1"
"WDR77","79084","WDR77","WD repeat domain 77","1"
"C1orf115","79762","C1orf115","chromosome 1 open reading frame 115","1"
"MRPL52","122704","MRPL52","mitochondrial ribosomal protein L52","1"
"ATP1A3","478","ATP1A3","ATPase Na+/K+ transporting subunit alpha 3","1"
"PEBP1","5037","PEBP1","phosphatidylethanolamine binding protein 1","1"
"ZNF891","101060200","ZNF891","zinc finger protein 891","1"
"PFKM","5213","PFKM","""phosphofructokinase, muscle""","1"
"ACP2","53","ACP2","""acid phosphatase 2, lysosomal""","1"
"C2orf49","79074","C2orf49","chromosome 2 open reading frame 49","1"
"COPS9","150678","COPS9","COP9 signalosome subunit 9","1"
"MCM4","4173","MCM4","minichromosome maintenance complex component 4","1"
"TMEM177","80775","TMEM177","transmembrane protein 177","1"
"ARHGAP18","93663","ARHGAP18","Rho GTPase activating protein 18","1"
"MID2","11043","MID2","midline 2","1"
"SLC25A4","291","SLC25A4","solute carrier family 25 member 4","1"
"HAR1B","768097","HAR1B","highly accelerated region 1B","1"
"TXNDC5","81567","TXNDC5","thioredoxin domain containing 5","1"
"MRPS24","64951","MRPS24","mitochondrial ribosomal protein S24","1"
"RPGR","6103","RPGR","retinitis pigmentosa GTPase regulator","1"
"SMARCA1","6594","SMARCA1","""SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1""","1"
"RPAIN","84268","RPAIN","RPA interacting protein","1"
"AKAP5","9495","AKAP5","A-kinase anchoring protein 5","1"
"PCDH7","5099","PCDH7","protocadherin 7","1"
"TMUB2","79089","TMUB2","transmembrane and ubiquitin like domain containing 2","1"
"MTMR10","54893","MTMR10","myotubularin related protein 10","1"
"RAB5IF","55969","RAB5IF","RAB5 interacting factor","1"
"PPP3CB-AS1","101929145","PPP3CB-AS1","PPP3CB antisense RNA 1 (head to head)","1"
"RPL13","6137","RPL13","ribosomal protein L13","1"
"CAMLG","819","CAMLG","calcium modulating ligand","1"
"GAS6-DT","100506394","GAS6-DT","GAS6 divergent transcript","1"
"C8orf33","65265","C8orf33","chromosome 8 open reading frame 33","1"
"C1orf50","79078","C1orf50","chromosome 1 open reading frame 50","1"
"MRPL18","29074","MRPL18","mitochondrial ribosomal protein L18","1"
"CREB3","10488","CREB3","cAMP responsive element binding protein 3","1"
"IMPDH2","3615","IMPDH2","inosine monophosphate dehydrogenase 2","1"
"ATP5MC2","517","ATP5MC2","ATP synthase membrane subunit c locus 2","1"
"BORCS6","54785","BORCS6","BLOC-1 related complex subunit 6","1"
"PXMP4","11264","PXMP4","peroxisomal membrane protein 4","1"
"TCP11L2","255394","TCP11L2","t-complex 11 like 2","1"
"PDCD2","5134","PDCD2","programmed cell death 2","1"
"DUSP3","1845","DUSP3","dual specificity phosphatase 3","1"
"NUDT15","55270","NUDT15","nudix hydrolase 15","1"
"PFKP","5214","PFKP","""phosphofructokinase, platelet""","1"
"PRKACA","5566","PRKACA","protein kinase cAMP-activated catalytic subunit alpha","1"
"MRPL36","64979","MRPL36","mitochondrial ribosomal protein L36","1"
"ZC3H7A","29066","ZC3H7A","zinc finger CCCH-type containing 7A","1"
"ALKBH7","84266","ALKBH7","alkB homolog 7","1"
"LRTOMT","220074","LRTOMT","leucine rich transmembrane and O-methyltransferase domain containing","1"
"DNAJA1","3301","DNAJA1","DnaJ heat shock protein family (Hsp40) member A1","1"
"TMEM17","200728","TMEM17","transmembrane protein 17","1"
"TAS2R9","50835","TAS2R9","taste 2 receptor member 9","1"
"CALB1","793","CALB1","calbindin 1","1"
"NOP10","55505","NOP10","NOP10 ribonucleoprotein","1"
"PNMA1","9240","PNMA1","PNMA family member 1","1"
"RALGAPB","57148","RALGAPB","Ral GTPase activating protein non-catalytic subunit beta","1"
"AFDN","4301","AFDN","""afadin, adherens junction formation factor""","1"
"CD2AP","23607","CD2AP","CD2 associated protein","1"
"DHRS11","79154","DHRS11","dehydrogenase/reductase 11","1"
"ZMYND8","23613","ZMYND8","zinc finger MYND-type containing 8","1"
"KCNC2","3747","KCNC2","potassium voltage-gated channel subfamily C member 2","1"
"REV1","51455","REV1","REV1 DNA directed polymerase","1"
"GMIP","51291","GMIP","GEM interacting protein","1"
"CEP78","84131","CEP78","centrosomal protein 78","1"
"RPL3","6122","RPL3","ribosomal protein L3","1"
"THPO","7066","THPO","thrombopoietin","1"
"APLP2","334","APLP2","amyloid beta precursor like protein 2","1"
"MTFR1L","56181","MTFR1L","mitochondrial fission regulator 1 like","1"
"CSTF1","1477","CSTF1","cleavage stimulation factor subunit 1","1"
"RPL18A","6142","RPL18A","ribosomal protein L18a","1"
"CWC15","51503","CWC15","CWC15 spliceosome associated protein homolog","1"
"LLPH","84298","LLPH","""LLP homolog, long-term synaptic facilitation factor""","1"
"EPN1","29924","EPN1","epsin 1","1"
"COX7B","1349","COX7B","cytochrome c oxidase subunit 7B","1"
"NHS","4810","NHS","NHS actin remodeling regulator","1"
"CLIP2","7461","CLIP2","CAP-Gly domain containing linker protein 2","1"
"RPS15A","6210","RPS15A","ribosomal protein S15a","1"
"HPCA","3208","HPCA","hippocalcin","1"
"SMIM29","221491","SMIM29","small integral membrane protein 29","1"
"ALPK3","57538","ALPK3","alpha kinase 3","1"
"SUMO2","6613","SUMO2","small ubiquitin like modifier 2","1"
"BCL2L2-PABPN1","100529063","BCL2L2-PABPN1","BCL2L2-PABPN1 readthrough","1"
"C1orf53","388722","C1orf53","chromosome 1 open reading frame 53","1"
"PPIB","5479","PPIB","peptidylprolyl isomerase B","1"
"MTLN","205251","MTLN","mitoregulin","1"
"TIMM9","26520","TIMM9","translocase of inner mitochondrial membrane 9","1"
"RPP25","54913","RPP25","ribonuclease P and MRP subunit p25","1"
"ELANE","1991","ELANE","""elastase, neutrophil expressed""","1"
"VPS13C","54832","VPS13C","vacuolar protein sorting 13 homolog C","1"
"RTL8C","8933","RTL8C","retrotransposon Gag like 8C","1"
"MCTP1","79772","MCTP1","multiple C2 and transmembrane domain containing 1","1"
"PSMG3","84262","PSMG3","proteasome assembly chaperone 3","1"
"NDRG3","57446","NDRG3","NDRG family member 3","1"
"PLCE1","51196","PLCE1","phospholipase C epsilon 1","1"
"SLC35B1","10237","SLC35B1","solute carrier family 35 member B1","1"
"TMEM234","56063","TMEM234","transmembrane protein 234","1"
"PGAM1","5223","PGAM1","phosphoglycerate mutase 1","1"
"EIF1AX","1964","EIF1AX","eukaryotic translation initiation factor 1A X-linked","1"
"KANK2","25959","KANK2","KN motif and ankyrin repeat domains 2","1"
"PSME3","10197","PSME3","proteasome activator subunit 3","1"
"MRPL20","55052","MRPL20","mitochondrial ribosomal protein L20","1"
"RIMS3","9783","RIMS3","regulating synaptic membrane exocytosis 3","1"
"AFF2","2334","AFF2","AF4/FMR2 family member 2","1"
"ZNF512","84450","ZNF512","zinc finger protein 512","1"
"MRPS16","51021","MRPS16","mitochondrial ribosomal protein S16","1"
"TRIM54","57159","TRIM54","tripartite motif containing 54","1"
"ARL4C","10123","ARL4C","ADP ribosylation factor like GTPase 4C","1"
"MED13","9969","MED13","mediator complex subunit 13","1"
"DNAJB9","4189","DNAJB9","DnaJ heat shock protein family (Hsp40) member B9","1"
"SRSF9","8683","SRSF9","serine and arginine rich splicing factor 9","1"
"AAMP","14","AAMP","angio associated migratory cell protein","1"
"MESP2","145873","MESP2","mesoderm posterior bHLH transcription factor 2","1"
"MRPL33","9553","MRPL33","mitochondrial ribosomal protein L33","1"
"RNF4","6047","RNF4","ring finger protein 4","1"
"HHLA3","11147","HHLA3","HERV-H LTR-associating 3","1"
"ITGB1","3688","ITGB1","integrin subunit beta 1","1"
"SCG2","7857","SCG2","secretogranin II","1"
"SUMO1","7341","SUMO1","small ubiquitin like modifier 1","1"
"FNIP1","96459","FNIP1","folliculin interacting protein 1","1"
"ELOB","6923","ELOB","elongin B","1"
"SLC16A8","23539","SLC16A8","solute carrier family 16 member 8","1"
"VPS13D","55187","VPS13D","vacuolar protein sorting 13 homolog D","1"
"SFI1","9814","SFI1","SFI1 centrin binding protein","1"
"TTC21B","79809","TTC21B","tetratricopeptide repeat domain 21B","1"
"PEX19","5824","PEX19","peroxisomal biogenesis factor 19","1"
"RPS27A","6233","RPS27A","ribosomal protein S27a","1"
"TBC1D1","23216","TBC1D1","TBC1 domain family member 1","1"
"BBS12","166379","BBS12","Bardet-Biedl syndrome 12","1"
"ASH1L-AS1","645676","ASH1L-AS1","ASH1L antisense RNA 1","1"
"FAM13A-AS1","285512","FAM13A-AS1","FAM13A antisense RNA 1","1"
"DNAJC7","7266","DNAJC7","DnaJ heat shock protein family (Hsp40) member C7","1"
"MACO1","55219","MACO1","macoilin 1","1"
"SST","6750","SST","somatostatin","1"
"STRAP","11171","STRAP","serine/threonine kinase receptor associated protein","1"
"SEPTIN3","55964","SEPTIN3","septin 3","1"
"RTL5","340526","RTL5","retrotransposon Gag like 5","1"
"SLITRK1","114798","SLITRK1","SLIT and NTRK like family member 1","1"
"PDCL3","79031","PDCL3","phosducin like 3","1"
"PRLHR","2834","PRLHR","prolactin releasing hormone receptor","1"
"PPT1","5538","PPT1","palmitoyl-protein thioesterase 1","1"
"AHSG","197","AHSG","alpha 2-HS glycoprotein","1"
"CLSPN","63967","CLSPN","claspin","1"
"RALY-AS1","101926888","RALY-AS1","RALY antisense RNA 1","1"
"FMR1-AS1","100126270","FMR1-AS1","FMR1 antisense RNA 1","1"
"NRG3","10718","NRG3","neuregulin 3","1"
"WDR20","91833","WDR20","WD repeat domain 20","1"
"TGFBR3","7049","TGFBR3","transforming growth factor beta receptor 3","1"
"MZT2B","80097","MZT2B","mitotic spindle organizing protein 2B","1"
"RPS24","6229","RPS24","ribosomal protein S24","1"
"IRGQ","126298","IRGQ","immunity related GTPase Q","1"
"UVRAG","7405","UVRAG","UV radiation resistance associated","1"
"PHB","5245","PHB","prohibitin","1"
"PRKAR1A","5573","PRKAR1A","protein kinase cAMP-dependent type I regulatory subunit alpha","1"
"SCN1A","6323","SCN1A","sodium voltage-gated channel alpha subunit 1","1"
"ZDHHC13","54503","ZDHHC13","zinc finger DHHC-type palmitoyltransferase 13","1"
"ARHGAP26","23092","ARHGAP26","Rho GTPase activating protein 26","1"
"COQ10B","80219","COQ10B","coenzyme Q10B","1"
"ATP5MC3","518","ATP5MC3","ATP synthase membrane subunit c locus 3","1"
"LYRM9","201229","LYRM9","LYR motif containing 9","1"
"ARPC4","10093","ARPC4","actin related protein 2/3 complex subunit 4","1"
"IRAK2","3656","IRAK2","interleukin 1 receptor associated kinase 2","1"
"LSM5","23658","LSM5","""LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated""","1"
"MCAT","27349","MCAT","malonyl-CoA-acyl carrier protein transacylase","1"
"C8orf37-AS1","100616530","C8orf37-AS1","C8orf37 antisense RNA 1","1"
"TMED2","10959","TMED2","transmembrane p24 trafficking protein 2","1"
"DRAP1","10589","DRAP1","DR1 associated protein 1","1"
"ATXN2","6311","ATXN2","ataxin 2","1"
"ACACA","31","ACACA","acetyl-CoA carboxylase alpha","1"
"BAIAP2L2","80115","BAIAP2L2","BAR/IMD domain containing adaptor protein 2 like 2","1"
"SERP1","27230","SERP1","stress associated endoplasmic reticulum protein 1","1"
"RPS7","6201","RPS7","ribosomal protein S7","1"
"AFF3","3899","AFF3","AF4/FMR2 family member 3","1"
"WAKMAR2","100130476","WAKMAR2","wound and keratinocyte migration associated lncRNA 2","1"
"MDK","4192","MDK","midkine","1"
"CASC4","113201","CASC4","cancer susceptibility 4","1"
"PIK3R3","8503","PIK3R3","phosphoinositide-3-kinase regulatory subunit 3","1"
"TMSB10","9168","TMSB10","thymosin beta 10","1"
"PAIP2","51247","PAIP2","poly(A) binding protein interacting protein 2","1"
"FKBP5","2289","FKBP5","FKBP prolyl isomerase 5","1"
"MAP7","9053","MAP7","microtubule associated protein 7","1"
"PTPRT","11122","PTPRT","protein tyrosine phosphatase receptor type T","1"
"PMM1","5372","PMM1","phosphomannomutase 1","1"
"PSMD3","5709","PSMD3","""proteasome 26S subunit, non-ATPase 3""","1"
"VAMP2","6844","VAMP2","vesicle associated membrane protein 2","1"
"SCN5A","6331","SCN5A","sodium voltage-gated channel alpha subunit 5","1"
"RPS3","6188","RPS3","ribosomal protein S3","1"
"VPS35","55737","VPS35","VPS35 retromer complex component","1"
"TRMT112","51504","TRMT112","tRNA methyltransferase subunit 11-2","1"
"ALS2","57679","ALS2","alsin Rho guanine nucleotide exchange factor ALS2","1"
"MTSS1","9788","MTSS1","MTSS I-BAR domain containing 1","1"
"SP3","6670","SP3","Sp3 transcription factor","1"
"TBC1D4","9882","TBC1D4","TBC1 domain family member 4","1"
"ALDOA","226","ALDOA","""aldolase, fructose-bisphosphate A""","1"
"PAXBP1","94104","PAXBP1","PAX3 and PAX7 binding protein 1","1"
"PNMA6A","84968","PNMA6A","PNMA family member 6A","1"
"PDE11A","50940","PDE11A","phosphodiesterase 11A","1"
"RIPPLY2","134701","RIPPLY2","ripply transcriptional repressor 2","1"
"CCDC43","124808","CCDC43","coiled-coil domain containing 43","1"
"ETFB","2109","ETFB","electron transfer flavoprotein subunit beta","1"
"SLC2A4RG","56731","SLC2A4RG","SLC2A4 regulator","1"
"TPI1","7167","TPI1","triosephosphate isomerase 1","1"
"SATB2","23314","SATB2","SATB homeobox 2","1"
"CENPX","201254","CENPX","centromere protein X","1"
"RASL10A","10633","RASL10A","RAS like family 10 member A","1"
"MED18","54797","MED18","mediator complex subunit 18","1"
"HSPA5","3309","HSPA5","heat shock protein family A (Hsp70) member 5","1"
"DPY30","84661","DPY30","dpy-30 histone methyltransferase complex regulatory subunit","1"
"TM2D2","83877","TM2D2","TM2 domain containing 2","1"
"NUMBL","9253","NUMBL","NUMB like endocytic adaptor protein","1"
"ANKRD36C","400986","ANKRD36C","ankyrin repeat domain 36C","1"
"NDUFV1","4723","NDUFV1","NADH:ubiquinone oxidoreductase core subunit V1","1"
"URB1-AS1","84996","URB1-AS1","URB1 antisense RNA 1 (head to head)","1"
"RPS27","6232","RPS27","ribosomal protein S27","1"
"WDR54","84058","WDR54","WD repeat domain 54","1"
"RNF7","9616","RNF7","ring finger protein 7","1"
"KRT222","125113","KRT222","keratin 222","1"
"RPS19BP1","91582","RPS19BP1","ribosomal protein S19 binding protein 1","1"
"JAKMIP1","152789","JAKMIP1","janus kinase and microtubule interacting protein 1","1"
"CRELD2","79174","CRELD2","cysteine rich with EGF like domains 2","1"
"EIF3J","8669","EIF3J","eukaryotic translation initiation factor 3 subunit J","1"
"NELL2","4753","NELL2","neural EGFL like 2","1"
"KIAA1191","57179","KIAA1191","KIAA1191","1"
"TSNAX","7257","TSNAX","translin associated factor X","1"
"MRPS11","64963","MRPS11","mitochondrial ribosomal protein S11","1"
"KLC2","64837","KLC2","kinesin light chain 2","1"
"RPL10","6134","RPL10","ribosomal protein L10","1"
"EFHC2","80258","EFHC2","EF-hand domain containing 2","1"
"MARS2","92935","MARS2","""methionyl-tRNA synthetase 2, mitochondrial""","1"
"SVIP","258010","SVIP","small VCP interacting protein","1"
"ATP6AP2","10159","ATP6AP2","ATPase H+ transporting accessory protein 2","1"
"ZNF483","158399","ZNF483","zinc finger protein 483","1"
"KARS","NA","NA","NA","0"
"SRP72","6731","SRP72","signal recognition particle 72","1"
"AKT3","10000","AKT3","AKT serine/threonine kinase 3","1"
"PRPS1","5631","PRPS1","phosphoribosyl pyrophosphate synthetase 1","1"
"TMCO1","54499","TMCO1","transmembrane and coiled-coil domains 1","1"
"UHRF1","29128","UHRF1","ubiquitin like with PHD and ring finger domains 1","1"
"SEC24D","9871","SEC24D","""SEC24 homolog D, COPII coat complex component""","1"
"USP51","158880","USP51","ubiquitin specific peptidase 51","1"
"SNRPG","6637","SNRPG","small nuclear ribonucleoprotein polypeptide G","1"
