"","Name",""
"226","226","0"
"100130311","100130311","0"
"8724","8724","0"
"80818","80818","0"
"711","711","0"
"1649","1649","0"
"126119","126119","0"
"85397","85397","0"
"1346","1346","0"
"2845","2845","0"
"1337","1337","0"
"339229","339229","0"
"27012","27012","0"
"3421","3421","0"
"83658","83658","0"
"6210","6210","0"
"284098","284098","0"
"2539","2539","0"
"6205","6205","0"
"6227","6227","0"
"58495","58495","0"
"2830","2830","0"
"64928","64928","0"
"4701","4701","0"
"3727","3727","0"
"539","539","0"
"85364","85364","0"
"84687","84687","0"
"83855","83855","0"
"90480","90480","0"
"6844","6844","0"
"389119","389119","0"
"64420","64420","0"
"91523","91523","0"
"56906","56906","0"
"967","967","0"
"4190","4190","0"
"55040","55040","0"
"6164","6164","0"
"51491","51491","0"
"60493","60493","0"
"113246","113246","0"
"10063","10063","0"
"3858","3858","0"
"4082","4082","0"
"5292","5292","0"
"9446","9446","0"
"6202","6202","0"
"56655","56655","0"
"91608","91608","0"
"285958","285958","0"
"23521","23521","0"
"64849","64849","0"
"4435","4435","0"
"284001","284001","0"
"91683","91683","0"
"112495","112495","0"
"221504","221504","0"
"11055","11055","0"
"11272","11272","0"
"51255","51255","0"
"100131187","100131187","0"
"7001","7001","0"
"4814","4814","0"
"6128","6128","0"
"6620","6620","0"
"6147","6147","0"
"9935","9935","0"
"23551","23551","0"
"114900","114900","0"
"11315","11315","0"
"5833","5833","0"
"440730","440730","0"
"123591","123591","0"
"51181","51181","0"
"200916","200916","0"
"6144","6144","0"
"25873","25873","0"
"126823","126823","0"
"2778","2778","0"
"6232","6232","0"
"25797","25797","0"
"105379695","105379695","0"
"101928346","101928346","0"
"9377","9377","0"
"2662","2662","0"
"7280","7280","0"
"222008","222008","0"
"1725","1725","0"
"4736","4736","0"
"1763","1763","0"
"441869","441869","0"
"6156","6156","0"
"10472","10472","0"
"6233","6233","0"
"23612","23612","0"
"390","390","0"
"10591","10591","0"
"114915","114915","0"
"5176","5176","0"
"513","513","0"
"4580","4580","0"
"54985","54985","0"
"4666","4666","0"
"23753","23753","0"
"1303","1303","0"
"1960","1960","0"
"255374","255374","0"
"26007","26007","0"
"27319","27319","0"
"101927777","101927777","0"
"79656","79656","0"
"2878","2878","0"
"6229","6229","0"
"3320","3320","0"
"51248","51248","0"
"9655","9655","0"
"3309","3309","0"
"10383","10383","0"
"200185","200185","0"
"10263","10263","0"
"28638","28638","0"
"3094","3094","0"
"222183","222183","0"
"2161","2161","0"
"4880","4880","0"
"147807","147807","0"
"27089","27089","0"
"869","869","0"
"441478","441478","0"
"6152","6152","0"
"57113","57113","0"
"255022","255022","0"
"126328","126328","0"
"115207","115207","0"
"139065","139065","0"
"92659","92659","0"
"1325","1325","0"
"132299","132299","0"
"6169","6169","0"
"4708","4708","0"
"3398","3398","0"
"8721","8721","0"
"199221","199221","0"
"1212","1212","0"
"389813","389813","0"
"127943","127943","0"
"11248","11248","0"
"220202","220202","0"
"90523","90523","0"
"11224","11224","0"
"283248","283248","0"
"3305","3305","0"
"1345","1345","0"
"374977","374977","0"
"6154","6154","0"
"84830","84830","0"
"9601","9601","0"
"389649","389649","0"
"54777","54777","0"
"170685","170685","0"
"9607","9607","0"
"10370","10370","0"
"4675","4675","0"
"340252","340252","0"
"581","581","0"
"6173","6173","0"
"22943","22943","0"
"91893","91893","0"
"23457","23457","0"
"101929693","101929693","0"
"5883","5883","0"
"746","746","0"
"85019","85019","0"
"6386","6386","0"
"793","793","0"
"554202","554202","0"
"100093630","100093630","0"
"6157","6157","0"
"399668","399668","0"
"27101","27101","0"
"57565","57565","0"
"5716","5716","0"
"22995","22995","0"
"64236","64236","0"
"201477","201477","0"
"26027","26027","0"
"85478","85478","0"
"389856","389856","0"
"3725","3725","0"
"83444","83444","0"
"55794","55794","0"
"6203","6203","0"
"7620","7620","0"
"3084","3084","0"
"389541","389541","0"
"7264","7264","0"
"4610","4610","0"
"54623","54623","0"
"51069","51069","0"
"9094","9094","0"
"132112","132112","0"
"54112","54112","0"
"10573","10573","0"
"151354","151354","0"
"574036","574036","0"
"100873973","100873973","0"
"84681","84681","0"
"4722","4722","0"
"22948","22948","0"
"5997","5997","0"
"93166","93166","0"
"8900","8900","0"
"3852","3852","0"
"90342","90342","0"
"3736","3736","0"
"51473","51473","0"
"51014","51014","0"
"2191","2191","0"
"10253","10253","0"
"84759","84759","0"
"57828","57828","0"
"389792","389792","0"
"403313","403313","0"
"100874051","100874051","0"
"100505678","100505678","0"
"3354","3354","0"
"9572","9572","0"
"113230","113230","0"
"1329","1329","0"
"498","498","0"
"731220","731220","0"
"5204","5204","0"
"400120","400120","0"
"381","381","0"
"50944","50944","0"
"8552","8552","0"
"51545","51545","0"
"118980","118980","0"
"8447","8447","0"
"54550","54550","0"
"23270","23270","0"
"80164","80164","0"
"145438","145438","0"
"378884","378884","0"
"206412","206412","0"
"79154","79154","0"
"6010","6010","0"
"84996","84996","0"
"8744","8744","0"
"4223","4223","0"
"150381","150381","0"
"79873","79873","0"
"10381","10381","0"
"157693","157693","0"
"100507043","100507043","0"
"5050","5050","0"
"6167","6167","0"
"1113","1113","0"
"283687","283687","0"
"79738","79738","0"
"2532","2532","0"
"55997","55997","0"
"51016","51016","0"
"5816","5816","0"
"613212","613212","0"
"101928869","101928869","0"
"84316","84316","0"
"51282","51282","0"
"552860","552860","0"
"64131","64131","0"
"6136","6136","0"
"84709","84709","0"
"257068","257068","0"
"5453","5453","0"
"51066","51066","0"
"2010","2010","0"
"10809","10809","0"
"400798","400798","0"
"388","388","0"
"10309","10309","0"
"5479","5479","0"
"102546298","102546298","0"
"22861","22861","0"
"1031","1031","0"
"100874185","100874185","0"
"55967","55967","0"
"3956","3956","0"
"54865","54865","0"
"283692","283692","0"
"219927","219927","0"
"613037","613037","0"
"54344","54344","0"
"124222","124222","0"
"8861","8861","0"
"100507459","100507459","0"
"6222","6222","0"
"6231","6231","0"
"254863","254863","0"
"101241892","101241892","0"
"348487","348487","0"
"4713","4713","0"
"10519","10519","0"
"5688","5688","0"
"29844","29844","0"
"93082","93082","0"
"8224","8224","0"
"6853","6853","0"
"145553","145553","0"
"102723557","102723557","0"
"84993","84993","0"
"100874216","100874216","0"
"10382","10382","0"
"3062","3062","0"
"622","622","0"
"201780","201780","0"
"4062","4062","0"
"57332","57332","0"
"118738","118738","0"
"9569","9569","0"
"102724826","102724826","0"
"79623","79623","0"
"127687","127687","0"
"9187","9187","0"
"84269","84269","0"
"5720","5720","0"
"5478","5478","0"
"26468","26468","0"
"4751","4751","0"
"6697","6697","0"
"22901","22901","0"
"114818","114818","0"
"100506428","100506428","0"
"8372","8372","0"
"28951","28951","0"
"3706","3706","0"
"152","152","0"
"7314","7314","0"
"4706","4706","0"
"55049","55049","0"
"10244","10244","0"
"8099","8099","0"
"9080","9080","0"
"755","755","0"
"100128292","100128292","0"
"10597","10597","0"
"644596","644596","0"
"140685","140685","0"
"284422","284422","0"
"11077","11077","0"
"25928","25928","0"
"4792","4792","0"
"83541","83541","0"
"9308","9308","0"
"257236","257236","0"
"6515","6515","0"
"6834","6834","0"
"92610","92610","0"
"6235","6235","0"
"89839","89839","0"
"6382","6382","0"
"4878","4878","0"
"3479","3479","0"
"81493","81493","0"
"80139","80139","0"
"91978","91978","0"
"79603","79603","0"
"8029","8029","0"
"154791","154791","0"
"83546","83546","0"
"199720","199720","0"
"4948","4948","0"
"440184","440184","0"
"11047","11047","0"
"2512","2512","0"
"285987","285987","0"
"2647","2647","0"
"6580","6580","0"
"839","839","0"
"2172","2172","0"
"3301","3301","0"
"1745","1745","0"
"1746","1746","0"
"390205","390205","0"
"10279","10279","0"
"8822","8822","0"
"7621","7621","0"
"81606","81606","0"
"521","521","0"
"55150","55150","0"
"146","146","0"
"794","794","0"
"7873","7873","0"
"388722","388722","0"
"64943","64943","0"
"5413","5413","0"
"346653","346653","0"
"283050","283050","0"
"22822","22822","0"
"100507341","100507341","0"
"4714","4714","0"
"3950","3950","0"
"54935","54935","0"
"11148","11148","0"
"10598","10598","0"
"90768","90768","0"
"389493","389493","0"
"283314","283314","0"
"4884","4884","0"
"4710","4710","0"
"554235","554235","0"
"10124","10124","0"
"158067","158067","0"
"100506555","100506555","0"
"57501","57501","0"
"4696","4696","0"
"128308","128308","0"
"11280","11280","0"
"22845","22845","0"
"100128788","100128788","0"
"220359","220359","0"
"26526","26526","0"
"136227","136227","0"
"1812","1812","0"
"168507","168507","0"
"341276","341276","0"
"6168","6168","0"
"101929286","101929286","0"
"100996569","100996569","0"
"439950","439950","0"
"643988","643988","0"
"83982","83982","0"
"4739","4739","0"
"100127950","100127950","0"
"1421","1421","0"
"121268","121268","0"
"202500","202500","0"
"153918","153918","0"
"79879","79879","0"
"387775","387775","0"
"387723","387723","0"
"6206","6206","0"
"171392","171392","0"
"333926","333926","0"
"4324","4324","0"
"84684","84684","0"
"25876","25876","0"
"3316","3316","0"
"26074","26074","0"
"1608","1608","0"
"10874","10874","0"
"162494","162494","0"
"100856811","100856811","0"
"65989","65989","0"
"632","632","0"
"25992","25992","0"
"4707","4707","0"
"55835","55835","0"
"2572","2572","0"
"441150","441150","0"
"375616","375616","0"
"100506753","100506753","0"
"8128","8128","0"
"64881","64881","0"
"10089","10089","0"
"100506915","100506915","0"
"106481171","106481171","0"
"5948","5948","0"
"10166","10166","0"
"6586","6586","0"
"284338","284338","0"
"7379","7379","0"
"642475","642475","0"
"2171","2171","0"
"57497","57497","0"
"143162","143162","0"
"9363","9363","0"
"388015","388015","0"
"402682","402682","0"
"207107","207107","0"
"401720","401720","0"
"285643","285643","0"
"5216","5216","0"
"150291","150291","0"
"29886","29886","0"
"256691","256691","0"
"284485","284485","0"
"2173","2173","0"
"4824","4824","0"
"5424","5424","0"
"4515","4515","0"
"23105","23105","0"
"260434","260434","0"
"10476","10476","0"
"70","70","0"
"387601","387601","0"
"441376","441376","0"
"1749","1749","0"
"7975","7975","0"
"3157","3157","0"
"51764","51764","0"
"10882","10882","0"
"8993","8993","0"
"4783","4783","0"
"6194","6194","0"
"4282","4282","0"
"9230","9230","0"
"574406","574406","0"
"7316","7316","0"
"140823","140823","0"
"84448","84448","0"
"80704","80704","0"
"285407","285407","0"
"100507218","100507218","0"
"23498","23498","0"
"100506325","100506325","0"
"220","220","0"
"101926987","101926987","0"
"343637","343637","0"
"442590","442590","0"
"285126","285126","0"
"26280","26280","0"
"136288","136288","0"
"100874197","100874197","0"
"128611","128611","0"
"49861","49861","0"
"56246","56246","0"
"27243","27243","0"
"353376","353376","0"
"80319","80319","0"
"3291","3291","0"
"7955","7955","0"
"154865","154865","0"
"169044","169044","0"
"150786","150786","0"
"106614088","106614088","0"
"9720","9720","0"
"3642","3642","0"
"6307","6307","0"
"144110","144110","0"
"649446","649446","0"
"25825","25825","0"
"102724663","102724663","0"
"100874325","100874325","0"
"102724341","102724341","0"
"57801","57801","0"
"3914","3914","0"
"4521","4521","0"
"345895","345895","0"
"100130301","100130301","0"
"101928161","101928161","0"
"79469","79469","0"
"284099","284099","0"
"51186","51186","0"
"102659353","102659353","0"
"100873986","100873986","0"
"107984640","107984640","0"
"100506374","100506374","0"
"641638","641638","0"
"116349","116349","0"
"148932","148932","0"
"79370","79370","0"
"10584","10584","0"
"3485","3485","0"
"8581","8581","0"
"124535","124535","0"
"26271","26271","0"
"80823","80823","0"
"116211","116211","0"
"223075","223075","0"
"6374","6374","0"
"56256","56256","0"
"346007","346007","0"
"130013","130013","0"
"548644","548644","0"
"347902","347902","0"
"644974","644974","0"
"594855","594855","0"
"7466","7466","0"
"200132","200132","0"
"149069","149069","0"
"10371","10371","0"
"1750","1750","0"
"120406","120406","0"
"53635","53635","0"
"90288","90288","0"
"3373","3373","0"
"79171","79171","0"
"283130","283130","0"
"100128881","100128881","0"
"3148","3148","0"
"109729137","109729137","0"
"83449","83449","0"
"440416","440416","0"
"1816","1816","0"
"101927320","101927320","0"
"105370888","105370888","0"
"79818","79818","0"
"7162","7162","0"
"10017","10017","0"
"105369971","105369971","0"
"79933","79933","0"
"874","874","0"
"144535","144535","0"
"388906","388906","0"
"285955","285955","0"
"10637","10637","0"
"5691","5691","0"
"6750","6750","0"
"401387","401387","0"
"8795","8795","0"
"7780","7780","0"
"101926895","101926895","0"
"388569","388569","0"
"3638","3638","0"
"130813","130813","0"
"132200","132200","0"
"201305","201305","0"
"201229","201229","0"
"25786","25786","0"
"919","919","0"
"129607","129607","0"
"90637","90637","0"
"100507404","100507404","0"
"419","419","0"
"1155","1155","0"
"643783","643783","0"
"2849","2849","0"
"100874251","100874251","0"
"647174","647174","0"
"8820","8820","0"
"51599","51599","0"
"100873949","100873949","0"
"100507435","100507435","0"
"51738","51738","0"
"344787","344787","0"
"60598","60598","0"
"169166","169166","0"
"90102","90102","0"
"402160","402160","0"
"100128505","100128505","0"
"317719","317719","0"
"146225","146225","0"
"10673","10673","0"
"100506895","100506895","0"
"8989","8989","0"
"4023","4023","0"
"103344928","103344928","0"
"10963","10963","0"
"285601","285601","0"
"388588","388588","0"
"152877","152877","0"
"135","135","0"
"1622","1622","0"
"378832","378832","0"
"2289","2289","0"
"54549","54549","0"
"83604","83604","0"
"255057","255057","0"
"10888","10888","0"
"400591","400591","0"
"8321","8321","0"
"9376","9376","0"
"83894","83894","0"
"100873972","100873972","0"
"101927155","101927155","0"
"654483","654483","0"
"83697","83697","0"
"85508","85508","0"
"84680","84680","0"
"6819","6819","0"
"1052","1052","0"
"10149","10149","0"
"150","150","0"
"5697","5697","0"
"4504","4504","0"
"391013","391013","0"
"8736","8736","0"
"10590","10590","0"
"54810","54810","0"
"100506195","100506195","0"
"150353","150353","0"
"83758","83758","0"
"4625","4625","0"
"140687","140687","0"
"84852","84852","0"
"1813","1813","0"
"375057","375057","0"
"148930","148930","0"
"100874037","100874037","0"
"55630","55630","0"
"634","634","0"
"64359","64359","0"
"100861548","100861548","0"
"646424","646424","0"
"9177","9177","0"
"57161","57161","0"
"9356","9356","0"
"89832","89832","0"
"6583","6583","0"
"342918","342918","0"
"101929328","101929328","0"
"6098","6098","0"
"100873939","100873939","0"
"144347","144347","0"
"100506462","100506462","0"
"4267","4267","0"
"1001","1001","0"
"105376814","105376814","0"
"3953","3953","0"
"100129973","100129973","0"
"100131825","100131825","0"
"9232","9232","0"
"100873985","100873985","0"
"10716","10716","0"
"100874206","100874206","0"
"5988","5988","0"
"100861516","100861516","0"
"150365","150365","0"
"340719","340719","0"
"1814","1814","0"
"5132","5132","0"
"100873965","100873965","0"
"126248","126248","0"
"116540","116540","0"
"5481","5481","0"
"3645","3645","0"
"374470","374470","0"
"202","202","0"
"110599564","110599564","0"
"131583","131583","0"
"140862","140862","0"
"256979","256979","0"
"6519","6519","0"
"7173","7173","0"
"25816","25816","0"
"383","383","0"
"100873982","100873982","0"
"100132774","100132774","0"
"221938","221938","0"
"2196","2196","0"
"125981","125981","0"
"1192","1192","0"
"7148","7148","0"
"100132247","100132247","0"
"642394","642394","0"
"10249","10249","0"
"283461","283461","0"
"56136","56136","0"
"63947","63947","0"
"104355297","104355297","0"
"9533","9533","0"
"100861402","100861402","0"
"5350","5350","0"
"55199","55199","0"
"3902","3902","0"
"390231","390231","0"
"441272","441272","0"
"100630918","100630918","0"
"100874198","100874198","0"
"8701","8701","0"
"441168","441168","0"
"100874084","100874084","0"
"100873987","100873987","0"
"1844","1844","0"
"4439","4439","0"
"200931","200931","0"
"348303","348303","0"
"100329135","100329135","0"
"100885777","100885777","0"
"319085","319085","0"
"11187","11187","0"
"285489","285489","0"
"10734","10734","0"
"283238","283238","0"
"107984396","107984396","0"
"345062","345062","0"
"645121","645121","0"
"101926890","101926890","0"
"2834","2834","0"
"494143","494143","0"
"25884","25884","0"
"706","706","0"
"100507650","100507650","0"
"150084","150084","0"
"92092","92092","0"
"101926888","101926888","0"
"150590","150590","0"
"57529","57529","0"
"100132159","100132159","0"
"11259","11259","0"
"135250","135250","0"
"10071","10071","0"
"7132","7132","0"
"1017","1017","0"
"3488","3488","0"
"3567","3567","0"
"101927761","101927761","0"
"105376762","105376762","0"
"100131208","100131208","0"
"9242","9242","0"
"55861","55861","0"
"100874239","100874239","0"
"8406","8406","0"
"27199","27199","0"
"59335","59335","0"
"222826","222826","0"
"158297","158297","0"
"5470","5470","0"
"100287898","100287898","0"
"375307","375307","0"
"100287082","100287082","0"
"1305","1305","0"
"2118","2118","0"
"80054","80054","0"
"11227","11227","0"
"5831","5831","0"
"100874221","100874221","0"
"27033","27033","0"
"729020","729020","0"
"3937","3937","0"
"100128590","100128590","0"
"93654","93654","0"
"374955","374955","0"
"4609","4609","0"
"3815","3815","0"
"8647","8647","0"
"611","611","0"
"165257","165257","0"
"2155","2155","0"
"100874243","100874243","0"
"408263","408263","0"
"5549","5549","0"
"100885782","100885782","0"
"54407","54407","0"
"100996571","100996571","0"
"100505758","100505758","0"
"64386","64386","0"
"100507240","100507240","0"
"54510","54510","0"
"56475","56475","0"
"1393","1393","0"
"100188954","100188954","0"
"717","717","0"
"861","861","0"
"266747","266747","0"
"400673","400673","0"
"10408","10408","0"
"5368","5368","0"
"347549","347549","0"
"2841","2841","0"
"105369525","105369525","0"
"4734","4734","0"
"101927983","101927983","0"
"101927416","101927416","0"
"57047","57047","0"
"10534","10534","0"
"285463","285463","0"
"4914","4914","0"
"647946","647946","0"
"147798","147798","0"
"9547","9547","0"
"100873976","100873976","0"
"284215","284215","0"
"341676","341676","0"
"8854","8854","0"
"162966","162966","0"
"285190","285190","0"
"100128511","100128511","0"
"101928790","101928790","0"
"388795","388795","0"
"283847","283847","0"
"146439","146439","0"
"283446","283446","0"
"3769","3769","0"
"1088","1088","0"
"151176","151176","0"
"645191","645191","0"
"118856","118856","0"
"2660","2660","0"
"100873937","100873937","0"
"11080","11080","0"
"81575","81575","0"
"221191","221191","0"
"29951","29951","0"
"403314","403314","0"
"6119","6119","0"
"112840934","112840934","0"
"1735","1735","0"
"360200","360200","0"
"222663","222663","0"
"347516","347516","0"
"65997","65997","0"
"267020","267020","0"
"29941","29941","0"
"24142","24142","0"
"100287722","100287722","0"
"100289410","100289410","0"
"100874241","100874241","0"
"100861513","100861513","0"
"84518","84518","0"
"3434","3434","0"
"101927380","101927380","0"
"100131691","100131691","0"
"728978","728978","0"
"375189","375189","0"
"8516","8516","0"
"105375726","105375726","0"
"10824","10824","0"
"100874048","100874048","0"
"79094","79094","0"
"100874212","100874212","0"
"441459","441459","0"
"5650","5650","0"
"221711","221711","0"
"100113386","100113386","0"
"5175","5175","0"
"50836","50836","0"
"284340","284340","0"
"375611","375611","0"
"100506134","100506134","0"
"27039","27039","0"
"100506492","100506492","0"
"54848","54848","0"
"84777","84777","0"
"728606","728606","0"
"386618","386618","0"
"5158","5158","0"
"6866","6866","0"
"6278","6278","0"
"10842","10842","0"
"146722","146722","0"
"647219","647219","0"
"2709","2709","0"
"1592","1592","0"
"4887","4887","0"
"283848","283848","0"
"100288831","100288831","0"
"100306951","100306951","0"
"161253","161253","0"
"1381","1381","0"
"85320","85320","0"
"100507178","100507178","0"
"101927597","101927597","0"
"100379174","100379174","0"
"80216","80216","0"
"2827","2827","0"
"123722","123722","0"
"105379219","105379219","0"
"55026","55026","0"
"2286","2286","0"
"728656","728656","0"
"10581","10581","0"
"349136","349136","0"
"160622","160622","0"
"255649","255649","0"
"51379","51379","0"
"84226","84226","0"
"100873165","100873165","0"
"8988","8988","0"
"254552","254552","0"
"9322","9322","0"
"125111","125111","0"
"9509","9509","0"
"11170","11170","0"
"9963","9963","0"
"2264","2264","0"
"1379","1379","0"
"149950","149950","0"
"10317","10317","0"
"2863","2863","0"
"105372127","105372127","0"
"414318","414318","0"
"100873997","100873997","0"
"4969","4969","0"
"81620","81620","0"
"100506765","100506765","0"
"378925","378925","0"
"101929947","101929947","0"
"197","197","0"
"1842","1842","0"
"284805","284805","0"
"27197","27197","0"
"390937","390937","0"
"7200","7200","0"
"51083","51083","0"
"121227","121227","0"
"283208","283208","0"
"143941","143941","0"
"102724023","102724023","0"
"282808","282808","0"
"392862","392862","0"
"284904","284904","0"
"102723465","102723465","0"
"131831","131831","0"
"3486","3486","0"
"112935960","112935960","0"
"138724","138724","0"
"10865","10865","0"
"100129480","100129480","0"
"102724552","102724552","0"
"100130967","100130967","0"
"5053","5053","0"
"6241","6241","0"
"348807","348807","0"
"340037","340037","0"
"57111","57111","0"
"641372","641372","0"
"117289","117289","0"
"101927102","101927102","0"
"392465","392465","0"
"100874064","100874064","0"
"145226","145226","0"
"126393","126393","0"
"136853","136853","0"
"346562","346562","0"
"728310","728310","0"
"146177","146177","0"
"53841","53841","0"
"7299","7299","0"
"4958","4958","0"
"6532","6532","0"
"101059938","101059938","0"
"643376","643376","0"
"3357","3357","0"
"283777","283777","0"
"1958","1958","0"
"415117","415117","0"
"100873940","100873940","0"
"7429","7429","0"
"100874014","100874014","0"
"100874081","100874081","0"
"26261","26261","0"
"5806","5806","0"
"387712","387712","0"
"339488","339488","0"
"730811","730811","0"
"54478","54478","0"
"11067","11067","0"
"100689074","100689074","0"
"220930","220930","0"
"81616","81616","0"
"84889","84889","0"
"11262","11262","0"
"100874006","100874006","0"
"79977","79977","0"
"3958","3958","0"
"9423","9423","0"
"25822","25822","0"
"50838","50838","0"
"100130197","100130197","0"
"101927980","101927980","0"
"283652","283652","0"
"6608","6608","0"
"104355145","104355145","0"
"85002","85002","0"
"54933","54933","0"
"84002","84002","0"
"9536","9536","0"
"3753","3753","0"
"168433","168433","0"
"5669","5669","0"
"221749","221749","0"
"3892","3892","0"
"79836","79836","0"
"6526","6526","0"
"646603","646603","0"
"57116","57116","0"
"29933","29933","0"
"91074","91074","0"
"441273","441273","0"
"101927193","101927193","0"
"654231","654231","0"
"51384","51384","0"
"56925","56925","0"
"8995","8995","0"
"1548","1548","0"
"100873989","100873989","0"
"100128569","100128569","0"
"164284","164284","0"
"100134015","100134015","0"
"127550","127550","0"
"102524628","102524628","0"
"10763","10763","0"
"100874053","100874053","0"
"100874018","100874018","0"
"387787","387787","0"
"1118","1118","0"
"5888","5888","0"
"100128126","100128126","0"
"1942","1942","0"
"23783","23783","0"
"390790","390790","0"
"10699","10699","0"
"101929590","101929590","0"
"401024","401024","0"
"101929239","101929239","0"
"6296","6296","0"
"57101","57101","0"
"100874007","100874007","0"
"102723356","102723356","0"
"7166","7166","0"
"107983993","107983993","0"
"90187","90187","0"
"3820","3820","0"
"79908","79908","0"
"438","438","0"
"147323","147323","0"
"100507257","100507257","0"
"105373377","105373377","0"
"101926896","101926896","0"
"5340","5340","0"
"123624","123624","0"
"479","479","0"
"100873979","100873979","0"
"4327","4327","0"
"121340","121340","0"
"54829","54829","0"
"441161","441161","0"
"5021","5021","0"
"10517","10517","0"
"728586","728586","0"
"100507066","100507066","0"
"101927944","101927944","0"
"157310","157310","0"
"27127","27127","0"
"5613","5613","0"
"388677","388677","0"
"5179","5179","0"
"387638","387638","0"
"338323","338323","0"
"101929716","101929716","0"
"166012","166012","0"
"203447","203447","0"
"84618","84618","0"
"283738","283738","0"
"5972","5972","0"
"2103","2103","0"
"100507747","100507747","0"
"100874244","100874244","0"
"402779","402779","0"
"284546","284546","0"
"101927591","101927591","0"
"4923","4923","0"
"199786","199786","0"
"3824","3824","0"
"441355","441355","0"
"160065","160065","0"
"6571","6571","0"
"59351","59351","0"
"50617","50617","0"
"105375013","105375013","0"
"7784","7784","0"
"2701","2701","0"
"5224","5224","0"
"222967","222967","0"
"100874070","100874070","0"
"200958","200958","0"
"10077","10077","0"
"121006","121006","0"
"6282","6282","0"
"3620","3620","0"
"440533","440533","0"
"401014","401014","0"
"100130742","100130742","0"
"51804","51804","0"
"100287284","100287284","0"
"176","176","0"
"283310","283310","0"
"9095","9095","0"
"100861517","100861517","0"
"144125","144125","0"
"100873920","100873920","0"
"126695","126695","0"
"100132169","100132169","0"
"374864","374864","0"
"100873935","100873935","0"
"3598","3598","0"
"7805","7805","0"
"1647","1647","0"
"345275","345275","0"
"9358","9358","0"
"4837","4837","0"
"51554","51554","0"
"3574","3574","0"
"5003","5003","0"
"100507300","100507300","0"
"6890","6890","0"
"728741","728741","0"
"401494","401494","0"
"100874085","100874085","0"
"100750225","100750225","0"
"151649","151649","0"
"104326055","104326055","0"
"2040","2040","0"
"8170","8170","0"
"100289178","100289178","0"
"100505681","100505681","0"
"7803","7803","0"
"101410533","101410533","0"
"101929221","101929221","0"
"101927682","101927682","0"
"6524","6524","0"
"115861","115861","0"
"29946","29946","0"
"10468","10468","0"
"9068","9068","0"
"85301","85301","0"
"388325","388325","0"
"100873983","100873983","0"
"54466","54466","0"
"22807","22807","0"
"2318","2318","0"
"100874010","100874010","0"
"389161","389161","0"
"9620","9620","0"
"53836","53836","0"
"3026","3026","0"
"64288","64288","0"
"2255","2255","0"
"1164","1164","0"
"3164","3164","0"
"83878","83878","0"
"100874242","100874242","0"
"1412","1412","0"
"2828","2828","0"
"100653515","100653515","0"
"28755","28755","0"
"106144526","106144526","0"
"391475","391475","0"
"56154","56154","0"
"107985353","107985353","0"
"2013","2013","0"
"280664","280664","0"
"100873951","100873951","0"
"2996","2996","0"
"10410","10410","0"
"5251","5251","0"
"84740","84740","0"
"57088","57088","0"
"387849","387849","0"
"100287728","100287728","0"
"2798","2798","0"
"6271","6271","0"
"101928607","101928607","0"
"219293","219293","0"
"401236","401236","0"
"3606","3606","0"
"64785","64785","0"
"100506025","100506025","0"
"101928646","101928646","0"
"10791","10791","0"
"9153","9153","0"
"349149","349149","0"
"3563","3563","0"
"50839","50839","0"
"100507470","100507470","0"
"414245","414245","0"
"56108","56108","0"
"619383","619383","0"
"5872","5872","0"
"420","420","0"
"285313","285313","0"
"283131","283131","0"
"333929","333929","0"
"104564224","104564224","0"
"6094","6094","0"
"79782","79782","0"
"100310846","100310846","0"
"100141515","100141515","0"
"256710","256710","0"
"92340","92340","0"
"1269","1269","0"
"1244","1244","0"
"100874122","100874122","0"
"100507034","100507034","0"
"64816","64816","0"
"103689911","103689911","0"
"401563","401563","0"
"339390","339390","0"
"112464","112464","0"
"100506286","100506286","0"
"55194","55194","0"
"100129845","100129845","0"
"169522","169522","0"
"5212","5212","0"
"3242","3242","0"
"93953","93953","0"
"627","627","0"
"415056","415056","0"
"29949","29949","0"
"100874107","100874107","0"
"107986818","107986818","0"
"58526","58526","0"
"3993","3993","0"
"100506655","100506655","0"
"1154","1154","0"
"92235","92235","0"
"84070","84070","0"
"26471","26471","0"
"1026","1026","0"
"79674","79674","0"
"84913","84913","0"
"5069","5069","0"
"642968","642968","0"
"100873975","100873975","0"
"101927455","101927455","0"
"257629","257629","0"
"107986136","107986136","0"
"503582","503582","0"
"101928734","101928734","0"
"100996876","100996876","0"
"152015","152015","0"
"100129396","100129396","0"
"103021294","103021294","0"
"146279","146279","0"
"5145","5145","0"
"5673","5673","0"
"221833","221833","0"
"100874433","100874433","0"
"94137","94137","0"
"1043","1043","0"
"79946","79946","0"
"199920","199920","0"
"100288122","100288122","0"
"4838","4838","0"
"345630","345630","0"
"105378828","105378828","0"
"101928448","101928448","0"
"103695435","103695435","0"
"3566","3566","0"
"105376580","105376580","0"
"147968","147968","0"
"101928471","101928471","0"
"102725541","102725541","0"
"284757","284757","0"
"389075","389075","0"
"114614","114614","0"
"54596","54596","0"
"4593","4593","0"
"407","407","0"
"100874123","100874123","0"
"10164","10164","0"
"30816","30816","0"
"3133","3133","0"
"401827","401827","0"
"55811","55811","0"
"8735","8735","0"
"79838","79838","0"
"101928604","101928604","0"
"1308","1308","0"
"201625","201625","0"
"10417","10417","0"
"2623","2623","0"
"101926903","101926903","0"
"100131094","100131094","0"
"2524","2524","0"
"100287216","100287216","0"
"107986096","107986096","0"
"653333","653333","0"
