"CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","SHORT_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"100001793","Xenobiotics","Drug - Analgesics, Anesthetics","2-methoxyacetaminophen sulfate*","2-methoxyacetaminophen sulfate*",34448633,"HMDB0062550",86290014,NA,NA,NA,NA,NA,NA
"100001795","Xenobiotics","Drug - Analgesics, Anesthetics","2-methoxyacetaminophen glucuronide*","2-methoxyacetaminophen glucuronide*",52083351,"HMDB0240215",121596203,NA,NA,NA,NA,NA,NA
"100001797","Xenobiotics","Drug - Analgesics, Anesthetics","3-(cystein-S-yl)acetaminophen*","3-(cystein-S-yl)acetaminophen*",4403253,"HMDB0240217",171264,NA,"0.623782561854313","1.27269229246464","1.40925930663738",0.852793642255372,1
"100001805","Nucleotide","Purine and Pyrimidine Metabolism","methylphosphate","methylphosphate",12578,"HMDB61711",13130,NA,"0.113309832899278","1.01518361282818","0.965302640721013",0.36166648704994,1
"100001806","Xenobiotics","Benzoate Metabolism","o-cresol sulfate","o-cresol sulfate",9790277,"HMDB0011635",11615528,NA,NA,NA,NA,NA,NA
"100001809","Xenobiotics","Benzoate Metabolism","2-ethylphenylsulfate","2-ethylphenylsulfate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100001810","Amino Acid","Urea cycle; Arginine and Proline Metabolism","dimethylarginine (SDMA + ADMA)","dimethylarginine (ADMA + SDMA)",110375,"HMDB0003334,HMDB0001539",123831169148,"C21189,C03626","0.0905387622613299","0.931863313471442","1.02526168528379",0.32654303345177,1
"100001851","Amino Acid","Glycine, Serine and Threonine Metabolism","N-acetylserine","N-acetylserine",58744,"HMDB0002931",65249,NA,"0.898600589468545","1.0118275362299","1.00534270696558",0.971930374777873,1
"100001856","Lipid","Phosphatidylethanolamine (PE)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)",NA,"HMDB0008993",9546742,NA,"4.28798983844328e-06","1.05842541704411","0.967219011176685",0.000558868008943774,0.00335320805366265
"100001859","Lipid","Inositol Metabolism","chiro-inositol","chiro-inositol",10254647,"HMDB0240209",NA,"C19891","0.0267460365158962","0.998653449304618","1.2182840332238",0.183410875940409,1
"100001866","Lipid","Phosphatidylglycerol (PG)","1-stearoyl-2-oleoyl-GPG (18:0/18:1)","1-stearoyl-2-oleoyl-GPG (18:0/18:1)",NA,"HMDB0010604",24779551,NA,"0.917935979254475","0.988666386165595","0.992054070538513",0.974905605750648,1
"100001869","Lipid","Phosphatidylcholine (PC)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)",17347139,"HMDB0008048",16219824,NA,"0.402529142649618","0.999051215196585","0.991164390244106",0.67404237591435,1
"100001872","Lipid","Phosphatidylserine (PS)","1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)","1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)",NA,"HMDB0012383",24779545,NA,"0.207133030959303","0.981158204104286","1.00898882934889",0.492912722578294,1
"100001880","Lipid","Glycosphingolipid Sulfates","3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1)","3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1)",NA,NA,NA,NA,"0.786146396030382","0.971097050400801","0.968327383656373",0.920116226253917,1
"100001882","Lipid","Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)",NA,NA,NA,NA,"0.252870042218576","0.993009445093339","0.945321199625803",0.543253772019029,1
"100001890","Peptide","Dipeptide","alanylleucine","alanylleucine",227831,"HMDB0028691",259583,NA,NA,NA,NA,NA,NA
"100001933","Xenobiotics","Drug - Neurological","carbamazepine","carbamazepine",2457,"HMDB0014704",2554,"C06868,D00252",NA,NA,NA,NA,NA
"100001948","Energy","TCA Cycle","succinylcarnitine (C4-DC)","succinylcarnitine (C4-DC)",28639166,"HMDB0061717",71464481,NA,"0.062284071126543","1.04964005204019","0.987157420121264",0.273181855738045,1
"100001950","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","bilirubin (E,E)*","bilirubin (E,E)*",4474753,NA,129320511,NA,NA,NA,NA,NA,NA
"100001951","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","bilirubin (E,Z or Z,E)*","bilirubin (E,Z or Z,E)*",4705847,"HMDB0000488",5799469,"C00486",NA,NA,NA,NA,NA
"100001977","Cofactors and Vitamins","Vitamin A Metabolism","beta-cryptoxanthin","beta-cryptoxanthin",4904571,"HMDB0033844",5281235,"C08591","0.246210917804192","1.02751858222","1.15861547584962",0.538706866908175,1
"100001987","Lipid","Androgenic Steroids","5alpha-androstan-3beta,17beta-diol disulfate","5alpha-androstan-3beta,17beta-diol disulfate",NA,"HMDB00493",90186325,"C12525",NA,NA,NA,NA,NA
"100001988","Lipid","Progestin Steroids","5alpha-pregnan-3beta,20alpha-diol disulfate","5alpha-pregnan-3beta,20alpha-diol disulfate",NA,"HMDB0094650",118703093,NA,NA,NA,NA,NA,NA
"100001989","Lipid","Secondary Bile Acid Metabolism","glycocholenate sulfate*","glycocholenate sulfate*",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100001992","Lipid","Androgenic Steroids","androstenediol (3beta,17beta) disulfate (1)","androstenediol (3beta,17beta) disulfate (1)",NA,"HMDB0240313",87120982,"C04295",NA,NA,NA,NA,NA
"100001993","Lipid","Pregnenolone Steroids","pregnenediol disulfate (C21H34O8S2)*","pregnen-diol disulfate*",NA,NA,NA,NA,"0.399942511145848","1.18601967292393","1.10466747885435",0.671148162480801,1
"100001994","Lipid","Androgenic Steroids","androstenediol (3beta,17beta) disulfate (2)","androstenediol (3beta,17beta) disulfate (2)",NA,"HMDB0240313",87120982,NA,NA,NA,NA,NA,NA
"100002008","Lipid","Androgenic Steroids","5alpha-androstan-3alpha,17alpha-diol monosulfate","5alpha-androstan-3alpha,17alpha-diol monosulfate",NA,"HMDB0000412",NA,NA,NA,NA,NA,NA,NA
"100002009","Lipid","Progestin Steroids","5alpha-pregnan-3beta,20beta-diol monosulfate (1)","5alpha-pregnan-3beta,20beta-diol monosulfate (1)",NA,"HMDB0240580",NA,NA,NA,NA,NA,NA,NA
"100002014","Lipid","Progestin Steroids","5alpha-pregnan-3beta,20alpha-diol monosulfate (2)","5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100002015","Lipid","Progestin Steroids","5alpha-pregnan-diol disulfate","5alpha-pregnan-diol disulfate",4302261,"HMDB0240581,HMDB0240582",30822775127902,NA,NA,NA,NA,NA,NA
"100002017","Lipid","Androgenic Steroids","5alpha-androstan-3alpha,17beta-diol disulfate","5alpha-androstan-3alpha,17beta-diol disulfate",NA,"HMDB0094682",56639109,NA,NA,NA,NA,NA,NA
"100002018","Lipid","Androgenic Steroids","5alpha-androstan-3alpha,17beta-diol monosulfate (1)","5alpha-androstan-3alpha,17beta-diol monosulfate (1)",NA,NA,121596226121596224,NA,NA,NA,NA,NA,NA
"100002021","Lipid","Androgenic Steroids","5alpha-androstan-3beta,17alpha-diol disulfate","5alpha-androstan-3beta,17alpha-diol disulfate",NA,"HMDB0094682",56639109,NA,NA,NA,NA,NA,NA
"100002024","Lipid","Androgenic Steroids","5alpha-androstan-3beta,17beta-diol monosulfate (2)","5alpha-androstan-3beta,17beta-diol monosulfate (2)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100002026","Lipid","Androgenic Steroids","androstenediol (3alpha, 17alpha) monosulfate (2)","androstenediol (3alpha, 17alpha) monosulfate (2)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100002027","Lipid","Androgenic Steroids","androstenediol (3alpha, 17alpha) monosulfate (3)","androstenediol (3alpha, 17alpha) monosulfate (3)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100002028","Lipid","Androgenic Steroids","androstenediol (3beta,17beta) monosulfate (1)","androstenediol (3beta,17beta) monosulfate (1)",NA,"HMDB0240429",12967063113847308,NA,NA,NA,NA,NA,NA
"100002029","Lipid","Androgenic Steroids","androstenediol (3beta,17beta) monosulfate (2)","androstenediol (3beta,17beta) monosulfate (2)",NA,"HMDB0240429,HMDB0186954",NA,NA,NA,NA,NA,NA,NA
"100002035","Lipid","Progestin Steroids","5alpha-pregnan-3beta-ol,20-one sulfate","5alpha-pregnan-3beta-ol,20-one sulfate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100002067","Lipid","Pregnenolone Steroids","pregnenediol sulfate (C21H34O5S)*","pregnenediol sulfate (C21H34O5S)*",13465233,"HMDB0000774",105074,"C18044",NA,NA,NA,NA,NA
"100002070","Lipid","Fatty Acid, Dicarboxylate","2-hydroxyglutarate","2-hydroxyglutarate",42,"HMDB0059655",43,"C02630","0.734225562638933","1.04323310895467","1.03715871358833",0.888799365299761,1
"100002094","Cofactors and Vitamins","Tocopherol Metabolism","gamma-CEHC","gamma-CEHC",117455,"HMDB0001931",133098,NA,NA,NA,NA,NA,NA
"100002102","Nucleotide","Pyrimidine Metabolism, Uracil containing","N-acetyl-beta-alanine","N-acetyl-beta-alanine",68881,"HMDB0061880",76406,"C01073","0.114618170824022","1.04512824024464","0.982079120379338",0.361994452003614,1
"100002103","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","5-methylthioribose**","5-methylthioribose",480,"HMDB0001087",6419710,NA,"0.209069508056876","1.04629189867202","0.972263457904871",0.495431379698415,1
"100002106","Lipid","Sphingomyelins","sphingomyelin (d18:1/18:1, d18:2/18:0)","sphingomyelin (d18:1/18:1, d18:2/18:0)",4947837,"HMDB0012101",6443882,NA,"0.219113302616394","0.962126600974379","0.994172167541898",0.505447205445487,1
"100002107","Lipid","Sphingomyelins","palmitoyl sphingomyelin (d18:1/16:0)","palmitoyl sphingomyelin (d18:1/16:0)",8115562,"HMDB0010169",9939941,NA,"0.968216830619221","0.996114680349085","0.996377398049405",0.986121899868292,1
"100002113","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","cysteine sulfinic acid","cysteine sulfinic acid",107,"HMDB0000996",109,"C00606","0.961549341429619","1.06293215904049","1.04732676101209",0.98562286236497,1
"100002122","Xenobiotics","Benzoate Metabolism","3-hydroxyhippurate","3-hydroxyhippurate",396603,"HMDB0006116",450268,NA,NA,NA,NA,NA,NA
"100002126","Lipid","Androgenic Steroids","16a-hydroxy DHEA 3-sulfate","16a-hydroxy DHEA 3-sulfate",NA,"HMDB0062544",20848950,NA,NA,NA,NA,NA,NA
"100002128","Lipid","Pregnenolone Steroids","17alpha-hydroxypregnenolone 3-sulfate","17alpha-hydroxypregnenolone 3-sulfate",134824,"HMDB00416",152971,NA,NA,NA,NA,NA,NA
"100002129","Lipid","Pregnenolone Steroids","pregnenolone sulfate","pregnenolone sulfate",94802,"HMDB0000774",105074,"C18044",NA,NA,NA,NA,NA
"100002137","Lipid","Eicosanoid","5-HETE","5-HETE",8038582,"HMDB0011134",5280733,"C04805","0.420284177758921","1.03406972240474","1.11536489184557",0.683289453237996,1
"100002152","Lipid","Androgenic Steroids","andro steroid monosulfate C19H28O6S (1)*","andro steroid monosulfate C19H28O6S (1)*",NA,"HMDB0002759",159663,NA,NA,NA,NA,NA,NA
"100002154","Xenobiotics","Food Component/Plant","ergothioneine","ergothioneine",2297320,"HMDB0003045",5351619,"C05570","3.55347421255951e-05","1.21652326793378","0.908606694105426",0.00163459813777737,0.0277881683422154
"100002155","Xenobiotics","Drug - Antibiotic","penicillin G","penicillin G",2259,"HMDB0015186",5904,"C05551",NA,NA,NA,NA,NA
"100002167","Lipid","Eicosanoid","12-HETE","12-HETE",21509475,"HMDB0006111",5283155,"C14777","0.000121075933834614","0.976882743887763","1.21237842667283",0.00426682999982211,0.0946813802586681
"100002180","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","fructose 1,6-diphosphate/glucose 1,6-diphosphate/myo-inositol diphosphates","Isobar: hexose diphosphates",NA,"HMDB0001058,HMDB0003514",3.9341243839561e+46,"C01231,C00354,C05378","0.0453531659755444","0.912721810316952","1.06579261732294",0.23844162698195,1
"100002196","Lipid","Fatty Acid, Monohydroxy","13-HODE + 9-HODE","13-HODE + 9-HODE",NA,"HMDB0004670,HMDB0004667",5.31283052829451e+31,"C14767,C14762","0.00236649368363778","0.941986601716412","1.07494125837449",0.0349169445397121,1
"100002204","Amino Acid","Histidine Metabolism","N-acetyl-3-methylhistidine*","N-acetyl-3-methylhistidine*",19993498,NA,193270,NA,"0.086482805302196","1.68359918679314","1.43519014443398",0.321779506810161,1
"100002227","Lipid","Sterol","4-cholesten-3-one","4-cholesten-3-one",427,"HMDB0000921",91477,"C00599","0.0761738566691742","0.979683404792738","1.02640093841955",0.302375410737534,1
"100002253","Xenobiotics","Food Component/Plant","cinnamoylglycine","cinnamoylglycine",618829,"HMDB0011621",709625,NA,NA,NA,NA,NA,NA
"100002254","Lipid","Endocannabinoid","stearoyl ethanolamide","stearoyl ethanolamide",25958,"HMDB0013078",27902,NA,"0.0122421701862468","1.01504085643754","0.953771261985053",0.107566034670169,1
"100002259","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","cis-4-decenoylcarnitine (C10:1)","cis-4-decenoylcarnitine (C10:1)",28639171,"HMDB0013205",57357170,NA,NA,NA,NA,NA,NA
"100002284","Lipid","Fatty Acid, Dihydroxy","2S,3R-dihydroxybutyrate","2S,3R-dihydroxybutyrate",9139682,"HMDB0002453",10964471,NA,"0.092701474969684","0.838515648738852","0.943468856327435",0.32654303345177,1
"100002285","Lipid","Fatty Acid, Dihydroxy","2,4-dihydroxybutyrate","2,4-dihydroxybutyrate",167259,"HMDB0000360",192742,NA,"0.842096660860392","1.00540817632869","0.997622607740979",0.951995487316341,1
"100002321","Xenobiotics","Drug - Neurological","carbamazepine 10,11-epoxide","carbamazepine 10,11-epoxide",2458,"HMDB0060658",2555,"C07496",NA,NA,NA,NA,NA
"100002356","Lipid","Fatty Acid, Branched","(16 or 17)-methylstearate (a19:0 or i19:0)","(16 or 17)-methylstearate (a19:0 or i19:0)",2340933,"HMDB0037397",3083779,NA,"0.579441879647642","1.09976656016667","1.05986933664036",0.824013044361688,1
"100002367","Lipid","Fatty Acid, Dihydroxy","2R,3R-dihydroxybutyrate","2R,3R-dihydroxybutyrate",17215960,"HMDB0000498",13120901,NA,"0.355175623825738","1.00919346527148","1.06244723420331",0.642933652388257,1
"100002376","Xenobiotics","Chemical","dexpanthenol","dexpanthenol",4516,"HMDB0004231",4678,"D03726","0.702515953755709","1.10688191061977","1.04029799501321",0.879950912239352,1
"100002405","Xenobiotics","Drug - Metabolic","metformin","metformin",3949,"HMDB0001921",4091,"C07151",NA,NA,NA,NA,NA
"100002406","Xenobiotics","Drug - Analgesics, Anesthetics","ibuprofen acyl glucuronide","ibuprofen acyl glucuronide",143793,"HMDB0010343",163959,NA,NA,NA,NA,NA,NA
"100002417","Xenobiotics","Food Component/Plant","2,3-dihydroxyisovalerate","2,3-dihydroxyisovalerate",657,"HMDB0012141",677,"C04039","0.496210460829963","1.26687966660526","1.17066004958604",0.756406589413316,1
"100002458","Amino Acid","Leucine, Isoleucine and Valine Metabolism","3-methylglutaconate","3-methylglutaconate",1267861,"HMDB0000522",1551553,NA,"0.298167283772829","0.947450066182914","0.916709092224278",0.582917039775881,1
"100002462","Amino Acid","Lysine Metabolism","5-(galactosylhydroxy)-L-lysine","5-(galactosylhydroxy)-L-lysine",NA,NA,66995551,NA,"0.477921673063452","0.987014583777946","1.01135892682742",0.740068808585385,1
"100002466","Amino Acid","Glutathione Metabolism","cysteinylglycine disulfide*","cysteinylglycine disulfide*",17215992,"HMDB0000709",22833544,NA,"0.0326906350746239","0.931450685057088","1.11695091481376",0.194263017833588,1
"100002488","Lipid","Secondary Bile Acid Metabolism","isoursodeoxycholate","isoursodeoxycholate",113205,"HMDB0000686",127601,"C17662",NA,NA,NA,NA,NA
"100002489","Xenobiotics","Drug - Metabolic","oxypurinol","oxypurinol",4483,"HMDB0000786",135398752,"D02365",NA,NA,NA,NA,NA
"100002500","Amino Acid","Histidine Metabolism","formiminoglutamate","formiminoglutamate",388370,"HMDB0000854",439233,"C00439","0.113898989647159","1.07816659261909","0.967083340688811",0.361994452003614,1
"100002514","Amino Acid","Histidine Metabolism","hydantoin-5-propionate","hydantoin-5-propionate",761,"HMDB0001212",782,"C05565","0.430459554279013","0.920625686676385","1.01354478003407",0.692632451535367,1
"100002528","Xenobiotics","Chemical","sulfate*","sulfate*",1086,"HMDB01448",5152822,"C00059","0.730036689354675","0.979016380489858","0.993278956844145",0.886321271083978,1
"100002619","Carbohydrate","Pentose Metabolism","sedoheptulose","sedoheptulose",4573620,"HMDB0003219",5459879,"C02076","0.00965047856032203","1.00032811321252","0.913958302203462",0.0920326126118516,1
"100002668","Xenobiotics","Drug - Other","N-carbamoylglutamate","N-carbamoylglutamate",108351,"HMDB0062795",3679006,"C05829","0.962963430023093","1.01632931168401","1.01722249004186",0.98562286236497,1
"100002704","Nucleotide","Purine Metabolism, Guanine containing","guanosine 3'-monophosphate (3'-GMP)","guanosine 3'-monophosphate (3'-GMP)",3402,NA,135398727,NA,"0.00806902241177574","0.932700752871252","1.04625197984602",0.0798731079241599,1
"100002715","Xenobiotics","Tobacco Metabolite","norcotinine","norcotinine",400,"HMDB0001297",413,NA,NA,NA,NA,NA,NA
"100002717","Xenobiotics","Tobacco Metabolite","hydroxycotinine","hydroxycotinine",8395266,"HMDB0001390",107963,NA,NA,NA,NA,NA,NA
"100002719","Xenobiotics","Tobacco Metabolite","cotinine N-oxide","cotinine N-oxide",7991264,"HMDB0001411",9815514,NA,NA,NA,NA,NA,NA
"100002726","Xenobiotics","Drug - Cardiovascular","atenolol","atenolol",2162,"HMDB0001924",2249,"D00235",NA,NA,NA,NA,NA
"100002732","Xenobiotics","Drug - Respiratory","diphenhydramine","diphenhydramine",2989,"HMDB0001927",3100,"C06960",NA,NA,NA,NA,NA
"100002733","Nucleotide","Purine Metabolism, Guanine containing","guanosine 2'-monophosphate (2'-GMP)*","guanosine 2'-monophosphate (2'-GMP)*",392466,"HMDB0240586",135460966,NA,"0.53618910835623","0.94677129701728","0.907938131358988",0.791131854216173,1
"100002749","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine","S-methylcysteine",22826,"HMDB0002108",24417705817488180,NA,"0.0251874938109677","1.00120923382245","1.06763598330608",0.180702937249328,1
"100002761","Lipid","Androgenic Steroids","androsterone glucuronide","androsterone glucuronide",102793,"HMDB0002829",114833,"C11135",NA,NA,NA,NA,NA
"100002769","Amino Acid","Urea cycle; Arginine and Proline Metabolism","argininate*","argininate*",140984,"HMDB0003148",160437,NA,"0.553193624200839","1.0587622562238","1.0328533759552",0.808480711859132,1
"100002773","Xenobiotics","Food Component/Plant","solanidine","solanidine",59150,"HMDB0003236",65727,"C06543",NA,NA,NA,NA,NA
"100002784","Amino Acid","Urea cycle; Arginine and Proline Metabolism","2-oxoarginine*","2-oxoarginine*",542,"HMDB0004225",558,"C03771","0.260378467559255","0.972372323583322","1.00369952216861",0.554549483467671,1
"100002796","Lipid","Medium Chain Fatty Acid","cis-4-decenoate (10:1n6)*","cis-4-decenoate (10:1n6)*",4471776,"HMDB0004980",5282726,NA,NA,NA,NA,NA,NA
"100002804","Xenobiotics","Drug - Psychoactive","sertraline","sertraline",61881,"HMDB0005010",68617,"C07246",NA,NA,NA,NA,NA
"100002805","Xenobiotics","Drug - Analgesics, Anesthetics","celecoxib","celecoxib",2562,"HMDB0005014",2662,"D00567,C07589",NA,NA,NA,NA,NA
"100002806","Xenobiotics","Drug - Neurological","gabapentin","gabapentin",3328,"HMDB0005015",3446,"D00332",NA,NA,NA,NA,NA
"100002807","Xenobiotics","Drug - Psychoactive","venlafaxine","venlafaxine",5454,"HMDB0005016",5656,"C07187",NA,NA,NA,NA,NA
"100002809","Xenobiotics","Drug - Psychoactive","quetiapine","quetiapine",4827,"HMDB0005021",5002,"D08456,
DG00899,C07397",NA,NA,NA,NA,NA
"100002841","Lipid","Eicosanoid","15-KETE","15-KETE",4444287,"HMDB0010210",5280701,"C04577","0.0372893777765073","0.898739210956887","0.99836262638831",0.209786283605962,1
"100002849","Xenobiotics","Chemical","ethyl glucuronide","ethyl glucuronide",134174,"HMDB0010325",18392195,NA,NA,NA,NA,NA,NA
"100002875","Lipid","Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPC (P-16:0)*","1-(1-enyl-palmitoyl)-GPC (P-16:0)*",9093054,"HMDB0010407",10917802,NA,NA,NA,NA,NA,NA
"100002910","Amino Acid","Histidine Metabolism","1-methyl-5-imidazoleacetate","1-methyl-5-imidazoleacetate",4954265,"HMDB04988",6451814,NA,"0.212118328412648","1.53191007581375","1.3219677665082",0.499677794829045,1
"100002911","Lipid","Secondary Bile Acid Metabolism","glycoursodeoxycholate","glycoursodeoxycholate",19973534,"HMDB0000708",12310288,NA,NA,NA,NA,NA,NA
"100002928","Xenobiotics","Drug - Analgesics, Anesthetics","benzoylecgonine","benzoylecgonine",391300,"HMDB0041836",448223,"C10847",NA,NA,NA,NA,NA
"100002945","Lipid","Fatty Acid, Branched","(14 or 15)-methylpalmitate (a17:0 or i17:0)","(14 or 15)-methylpalmitate (a17:0 or i17:0)",NA,"HMDB0061859",818117903417,"C16995","0.913184442881881","1.10543090476296","1.10765160070314",0.974229514779851,1
"100002957","Carbohydrate","Nucleotide Sugar","UDP-N-acetylglucosamine/galactosamine","UDP-N-acetylglucosamine/galactosamine",NA,"HMDB0000304,HMDB0000290",445761167,"C00203,C00043","0.216632236263813","1.12678323039904","1.02615451164318",0.505447205445487,1
"100002968","Xenobiotics","Drug - Antibiotic","quinine","quinine",2010267,"HMDB0014611",3034034,"C06526",NA,NA,NA,NA,NA
"100002989","Lipid","Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]",23975985,"HMDB0007219",14275396,NA,NA,NA,NA,NA,NA
"100002990","Lipid","Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",29788004,"HMDB0007219",71433693,NA,"0.851514684199823","1.1888847123679","1.18368918589541",0.954426803347665,1
"100003000","Lipid","Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","1-(1-enyl-palmitoyl)-GPE (P-16:0)*",10471193,"HMDB0011152",NA,NA,"0.631763048357858","0.977959764378588","0.970746553575083",0.855125158042566,1
"100003001","Lipid","Lysoplasmalogen","1-(1-enyl-stearoyl)-GPE (P-18:0)*","1-(1-enyl-stearoyl)-GPE (P-18:0)*",NA,NA,NA,NA,"0.264862792080943","0.976297133681366","0.954233205745521",0.558282219426678,1
"100003119","Lipid","Endocannabinoid","N-oleoyltaurine","N-oleoyltaurine",4941625,NA,6437033,NA,"0.204796278862288","1.03313144701114","1.14316431328009",0.49261714733241,1
"100003151","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linoleoylcarnitine (C18:2)*","linoleoylcarnitine (C18:2)*",4952667,"HMDB0006469",6450015,NA,"0.260964462808316","1.03180855344202","0.983617101075304",0.554549483467671,1
"100003169","Peptide","Dipeptide","isoleucylglycine","isoleucylglycine",303621,"HMDB0028907",342532,NA,"0.957305687949055","0.951277992806673","0.943834261326729",0.98562286236497,1
"100003185","Peptide","Dipeptide","leucylglycine","leucylglycine",71402,"HMDB0028929",79070,NA,"0.0963720361461721","1.00146450409402","0.93245718341609",0.332750938440004,1
"100003210","Peptide","Dipeptide","valylleucine","valylleucine",312586,"HMDB0029131",352039,NA,NA,NA,NA,NA,NA
"100003258","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","2-O-methylascorbic acid","2-O-methylascorbic acid",90149,"HMDB0240294",54726398,NA,"0.276839077883725","0.978074808394978","1.01239590988831",0.565243234739094,1
"100003260","Amino Acid","Glutamate Metabolism","carboxyethyl-GABA","carboxyethyl-GABA",2474,"HMDB0002201",2572,NA,"0.0307035346740162","0.979548159104403","1.05164699825523",0.19040951841372,1
"100003271","Amino Acid","Glutamate Metabolism","beta-citrylglutamate","beta-citrylglutamate",19992713,NA,189741,"C20775","0.0116333512501009","1.056735551987","0.990683959929364",0.104566444569872,1
"100003397","Lipid","Phospholipid Metabolism","trimethylamine N-oxide","trimethylamine N-oxide",1113,"HMDB0000925",1145,"C01104","0.296258419172705","1.26909824321513","1.14832028301827",0.58209568792225,1
"100003415","Amino Acid","Lysine Metabolism","N6-methyllysine","N6-methyllysine",144469,"HMDB0002038",164795,"C02728","0.0330396181225923","1.36080227977272","1.09849687840382",0.194263017833588,1
"100003434","Amino Acid","Histidine Metabolism","imidazole propionate","imidazole propionate",63798,"HMDB0002271",70630,NA,"0.0152197592283991","1.38412936930102","0.982074767909041",0.122699502233073,1
"100003442","Xenobiotics","Drug - Psychoactive","paroxetine","paroxetine",39888,"HMDB0014853",43815,"C07415,D02362",NA,NA,NA,NA,NA
"100003444","Xenobiotics","Drug - Psychoactive","citalopram/escitalopram","citalopram/escitalopram",129277,"HMDB0005028",146570,"D07913",NA,NA,NA,NA,NA
"100003445","Xenobiotics","Drug - Psychoactive","duloxetine","duloxetine",54822,"HMDB0014619",60835,NA,NA,NA,NA,NA,NA
"100003450","Xenobiotics","Drug - Psychoactive","mirtazapine","mirtazapine",4060,"HMDB0014514",4205,"C07570",NA,NA,NA,NA,NA
"100003470","Lipid","Progestin Steroids","pregnanediol-3-glucuronide","pregnanediol-3-glucuronide",110346,"HMDB0010318",123796,NA,NA,NA,NA,NA,NA
"100003473","Xenobiotics","Food Component/Plant","alliin","alliin",78760,"HMDB0033592",87310,"C08265",NA,NA,NA,NA,NA
"100003588","Peptide","Dipeptide","phenylalanylglycine","phenylalanylglycine",88678,"HMDB0028995",6992304,NA,"0.811703972535131","1.02533243767567","1.02418931623804",0.938982997814308,1
"100003598","Peptide","Dipeptide","tyrosylglycine","tyrosylglycine",227627,"HMDB0029105",7021854,NA,"0.320058432439693","0.957829661181462","0.900591722929994",0.603098058235759,1
"100003640","Peptide","Dipeptide","valylglutamine","valylglutamine",4419671,"HMDB0029125",5253209,NA,NA,NA,NA,NA,NA
"100003641","Peptide","Dipeptide","valylglycine","valylglycine",120256,"HMDB0029127",136487,NA,NA,NA,NA,NA,NA
"100003674","Peptide","Dipeptide","prolylglycine","prolylglycine",4932143,"HMDB0011178",6426709,NA,"0.13970699324954","0.964950238999703","1.00273567051158",0.406137058442901,1
"100003695","Xenobiotics","Food Component/Plant","mannonate*","mannonate*",2496757,NA,3246006,NA,"0.22669335481592","0.931689345629231","1.00413238358434",0.512248692800825,1
"100003769","Xenobiotics","Drug - Psychoactive","norfluoxetine","norfluoxetine",4382,"HMDB0060551",4541,NA,NA,NA,NA,NA,NA
"100003823","Xenobiotics","Food Component/Plant","3-hydroxyindolin-2-one","3-hydroxyindolin-2-one",5872,NA,6097,"C11130","0.354445128110476","1.00535874064334","0.944981217857878",0.642933652388257,1
"100003892","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","lanthionine","lanthionine",88959,NA,98504,NA,"0.0667403134565687","0.991912450504268","0.937407241037533",0.279095856272924,1
"100003901","Lipid","Lysophospholipid","2-stearoyl-GPE (18:0)*","2-stearoyl-GPE (18:0)*",24769218,"HMDB0011129",9065845353480668,NA,"0.702990183873241","1.08745303327116","1.10577772459626",0.879950912239352,1
